key,section,node,order,speaker,translation
5f9173229e51d947,L11 Conrad,Conrad_Ryan_Romanced,9,Kobold,Ben de mutluyum.
68fa6f383249196c,L11 Conrad,Conrad_Ryan_Romanced,10,Conrad,Sayılır! Kendimi dışarı daha çok açtım.
e589607da4e2983d,L11 Conrad,Conrad_Ryan_Romanced,11,Conrad,Yaklaşık benim boyutlarımmda... bir grifonla tanıştım.
d69f5ee422fdf377,L11 Conrad,Conrad_Ryan_Romanced,12,Conrad,Sanırım benden hoşlanıyor.
9aab87987aca7783,L11 Conrad,Conrad_Ryan_Romanced,13,Conrad,...<i><size=70%>en azından ben hoşlanıyorum.
7b42e92a68e914e0,L11 Conrad,Conrad_Ryan_Romanced,14,Conrad,Duyduğuma sevindim.
88b86bef7b86a770,L11 Conrad,Conrad_Ryan_Romanced,15,Conrad,Bendeki özel tuşlara tıklamayı iyi biliyor.
# --- jerkoff: Conrad_4_JerkOff_Start ---
395b9d676b6c01c5,L11 Conrad,Conrad_4_JerkOff_Start,1,Conrad,Oh- şimdi mi? Peki ben razıyım.
# --- cum: Conrad_4_Cum ---
cf5ea034da108d57,L11 Conrad,Conrad_4_Cum,1,Conrad,Nnnf... Şu böğürtlerden bile daha çok haz verdi bana.
# --- mount_start: Conrad_4_Mount_Start ---
9c4eeb4a7cc4c1e1,L11 Conrad,Conrad_4_Mount_Start,1,Conrad,Hey! Binek! Siktir harika.
# --- mount_finish: Conrad_4_Mount_Finish ---
307f6f92f16156e7,L11 Conrad,Conrad_4_Mount_Finish,1,Conrad,Haah. Bu kullandığım en iyi yıkama olabilir.
# --- outro: Conrad_Outro_4 ---
4012236175bc195e,L11 Conrad,Conrad_Outro_4,1,Kobold,Tertemiz oldun!
4a93a020168bbd0d,L11 Conrad,Conrad_Outro_4,2,Kobold,Sanırım bu kadardı.
2ce654e6ba32ebb8,L11 Conrad,Conrad_Outro_4,3,Kobold,Bu sefer güzel duruyorsun!
d6d9eff64b0d7187,L11 Conrad,Conrad_Outro_4,4,Kobold,<i>Üstüne su sıkmaya bayılıyorum.
feda452e0c677f41,L11 Conrad,Conrad_Outro_4,5,Kobold,İşte böyle! Sanırım bu kadardı.
e2956ac74f8acb8e,L11 Conrad,Conrad_Outro_4,6,Kobold,Sanırım her yerin temiz artık.
# --- outro: Conrad_Outro_4_Ryan_Conrad_Romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
0fa2abeece5fd3de,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,1,Conrad,Evet! Temiz hissediyorum.
1b5f2f27de868c08,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,2,Conrad,"Hey aa, Ryan ve ben <i>gerçekten</i> bu ilişkiyi yürütebilecek miyiz?"
ebc110388e3748fa,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,3,Kobold/Alexander,Tabii ki de!
line:877aced7,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,3,Kobold,Tabii ki de!
5bc10e8175dc9422,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,4,Kobold,Umarım.
3da3a77980cb9eb9,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,5,Conrad,Umarım haklısındır.
43e42fb816f1d2c2,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,6,Conrad,"Evet, umarım. Gerçekten iyi biri."
603a3749013e876b,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,7,Conrad,Bütün her şeyden sonra gergin olmamak zor...
189f4f64972cc1fe,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,8,Conrad,"ama bomba gibiyim, o yüzden iyi olacağım."
40b8366766a655d6,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,9,Conrad,Öyle umuyorum.
dde93c3f47e98763,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,10,Conrad,İlk buluşmamız ama iyi geçti!
0a47996c4c389f39,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,11,Kobold,Öyle mi? Anlat bakalım!
589c19f0d1fb2d81,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,12,Kobold,Harika! İlk randevunuz ne zaman?
56345c46f3840a46,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,13,Conrad,"O beni aradı, buluştuk. Fena kibar birisi."
080824870e4c7a15,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,14,Conrad,"Sakin biri olduğumu söyledi, randevu planladık..."
d98ca4f1aac91861,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,15,Conrad,ve işte o yüzden buradayım! Temizlendikten sonra gidip onunla görüşeceğim.
35b34afec858433c,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,16,Conrad,Tam şu ankinden sonra!
d925b0f0ac6611e6,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,17,Conrad,Bir tane deniz ürünleri restoranına gideceğiz-
5421d19c6a9cd188,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,18,Conrad,Klüpte şimdiden rezervasyon aldım.
6ffd2844813c419e,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,19,Kobold,O zaman artık seni tutmayayım!
d547385bcae74ca2,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,20,Kobold,Senin adına heyecanlıyım. Gidip bariyeri açayım!
9458fe24a9152c2b,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,21,Conrad,Hah... Evet çok heyecanlıyım.
83a4b4bd32149db8,L11 Conrad,Conrad_Outro_4_Ryan_Conrad_Romanced,22,Conrad,"Sağ ol, ben de çok heyecanlıyım."
# --- outro: Conrad_Outro_4_Conrad_Romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
ad0500f8d2500c0f,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,1,Conrad,Her zamanki gibi tertemizim.
297d60c9e5c25580,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,2,Conrad,"Oh, bir de nereye gideceğimizi buldum."
line:d8ce8566,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,3,Kobold,Oh neresiymiş?
f22c7f64f7e136d4,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,5,Conrad,Şehir merkezinde 'Wings' diye bir klüp var. Eski gözdelerimdendir.
5dcbc1f451fcc29d,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,6,Conrad,Orada beni herkes tanır.
99c9d7ee0966d8d1,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,7,Conrad,Bize gösterideki <i>en iyi</i> yeri ayarlayabilirim.
02f6a5560835daa6,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,8,Kobold,"Hah, tamam. Ben varım."
7137eb7d65d8f4d8,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,9,Kobold,Ooooh bayağı ünlü biri olmalısın.
60c5caff4aee58e9,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,10,Conrad,"Siktir, heyecandan kalbim çıkacak."
d37d98f486ba54c5,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,11,Conrad,Hazırlığa başlayacağım.
bf3d9317290e56b0,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,12,Conrad,Buraya tekrar geldiğimde rezervasyon hazır olmuş olacak!
f11ccc8c0bd5ecbc,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,13,Conrad,Gidip bariyeri açabilir misin?
ffcc816df16993e6,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,14,Conrad,Fena hem de.
line:b59e9091,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,15,Conrad,...
c25790cd739260fd,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,16,Conrad,Çok önemli birisin.
b18d301dab41755f,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,17,Conrad,Üzgünüm flört etmekte iyi değilim. Bariyeri açabilir misin?
line:24832f01,L11 Conrad,Conrad_Outro_4_Conrad_Romanced,18,Conrad,Sabırsızlanıyorum.
# --- outro: Conrad_Outro_4_Ryan_Romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
6fe24a5cf11acb37,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,1,Conrad,İşte böyle! Her zamanki gibi tertemiz.
8f0378325ead68c7,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,2,Conrad,Ryan ile hiç planın var mı?
a12011af4e943fb2,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,3,Kobold,Şimdilik emin değilim.
c3393181a97b4208,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,4,Kobold,Yakında onunla çıkmayı düşünüyorum.
5ef95c64f52e6263,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,5,Conrad,Yeterince makul. İkinizi çok sevimli duruyorsunuz.
6d8a46a5e1da81ef,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,6,Conrad,Umarım her şey iyi gider!
1884386d93b6fccd,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,7,Conrad,Evet! Beraber harika olurdu.
c5cace2191af6925,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,8,Conrad,İkiniz ne kadar da tatlısınız...
9e806b93dd0d48fe,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,9,Conrad,Umarım yürütebilirsiniz.
83a8afa550485db4,L11 Conrad,Conrad_Outro_4_Ryan_Romanced,10,Conrad,"Sanırım hepsi bu kadardı, gidip bariyeri açabilir misin?"

# ===== Level 12: Alexander (Rainy) =====
# --- intro: Alexander_4_intro ---
0248808ddaa3479e,L12 Alexander,Alexander_4_intro,1,Alexander,İyi akşamlar!
d3d306a15d158e29,L12 Alexander,Alexander_4_intro,2,Kobold,Merhabaaa! Merhaba!
68094c643e49d3c6,L12 Alexander,Alexander_4_intro,3,Kobold,"Hey, Alexander!"
e8c921ab9051f110,L12 Alexander,Alexander_4_intro,4,Alexander,"Hah, her zamanki gibi heveslisin."
3b767556f3eeaa3b,L12 Alexander,Alexander_4_intro,5,Alexander,Tekrar gelebilmek muhteşem!
96ed1471d1f86a4d,L12 Alexander,Alexander_4_intro,6,Alexander,Yağmur bugün pek acımasız!
429d93ef0fafbe8a,L12 Alexander,Alexander_4_intro,7,Alexander,Etraf çok güzel.
a9945cd0cd165325,L12 Alexander,Alexander_4_intro,8,Kobold,Yağmuru severim.
7259414f82b0b97a,L12 Alexander,Alexander_4_intro,9,Kobold,Yağmurdan her zaman nefret etmişimdir.
bfad19e22f9652cc,L12 Alexander,Alexander_4_intro,10,Alexander,"Katılıyorum, tabii gene de en kısa sürede, müsaitse, içeri girmek istiyorum."
line:fd8d786a,L12 Alexander,Alexander_4_intro,11,Alexander,Oh?
91a5c27ef059ab24,L12 Alexander,Alexander_4_intro,12,Alexander,Sanırım yağmurun yaratacağı pislikten hoşlanmadığını anlıyorum...
882df59f0a75b295,L12 Alexander,Alexander_4_intro,13,Alexander,ama zaten pis olduğum için burada değil miyim!
990e43e4f2687cdf,L12 Alexander,Alexander_4_intro,14,Kobold,Tamam! Gidip bariyeri açayım.
846b613e707ce00d,L12 Alexander,Alexander_4_intro,15,Kobold,İvit! <size=70%>(Bariyer)
line:e449156d,L12 Alexander,Alexander_4_intro,16,Alexander,Thank you!
1ceb64d9cf6889fd,L12 Alexander,Alexander_4_intro,17,Alexander,"Mmm, bu bariyeri açacağın anlamına mı geliyor?"
56deaef9d6b92a31,L12 Alexander,Alexander_4_intro,18,Kobold,İvit! <size=70%>(Evet)
fd0d3e3077aaf4ce,L12 Alexander,Alexander_4_intro,19,Alexander,Neden 'ivitlerini' bir anda anlamaya başladığımı bilmiyorum.
7a919cef111fe275,L12 Alexander,Alexander_4_intro,20,Kobold,İvit! <size=70%>(çünkü ejdervari aklının beklenmedik bir parçası sen ve benim türümün arasındaki derin dil köprüsünü hatırlamakta. O da içerisinde 'ivitlerin' engin anlamlarını ve işaretlerini beraberinde taşımaktadır. Bu sendeki anlık evrekalar yalnızca aramızda giderek kuvvetlenen bağın ve bunun sonucunda aklının bir bölümünün faliyete geçmesinin sonucu.)
6d8c462224bca1b5,L12 Alexander,Alexander_4_intro,21,Kobold,İvit! <size=70%>(bilmem)
line:848f5cd8,L12 Alexander,Alexander_4_intro,23,Alexander,...
8e7ead434fce5609,L12 Alexander,Alexander_4_intro,24,Alexander,Bariyeri açar mısın...?
19be549c91d82ff3,L12 Alexander,Alexander_4_intro,25,Alexander,Gayet makul. Bekliyor olacağım!
# --- progress: Alexander_4_required ---
c19ca0647cc1a583,L12 Alexander,Alexander_4_required,1,Alexander,Aklıma takıldı da...
6d9630067757f781,L12 Alexander,Alexander_4_required,2,Alexander,şurada duran bir... alete gözüm çarptı.
7bd6925025a24288,L12 Alexander,Alexander_4_required,3,Alexander,"O bir binek, değil mi?"
54b9fbcd575cd0a7,L12 Alexander,Alexander_4_required,4,Kobold,Evet öyle!
1f5aad5cbae1a020,L12 Alexander,Alexander_4_required,5,Kobold,Binmek mi istiyorsun?
36a85b3430aa6639,L12 Alexander,Alexander_4_required,6,Alexander,Ben... merak ettim de...
d2b8ae469c604bfb,L12 Alexander,Alexander_4_required,7,Alexander,acaba aaa...
577e4edfcd4fa53d,L12 Alexander,Alexander_4_required,8,Alexander,belki işte...
4caa8162834de434,L12 Alexander,Alexander_4_required,9,Alexander,mümkünse...
d89de41838a75fa0,L12 Alexander,Alexander_4_required,10,Kobold,Binmek istiyorsan hiç sorun değil!
68ad27123e1df879,L12 Alexander,Alexander_4_required,11,Kobold,"Utanmana gerek yok, Alexander!"
6dece6f0ec399d4e,L12 Alexander,Alexander_4_required,12,Alexander,Sanırım istiyorum.
08ab3092d83ed1d3,L12 Alexander,Alexander_4_required,13,Alexander,Haklısın. Haklısın.
81a4fcd2541ac990,L12 Alexander,Alexander_4_required,14,Alexander,Sanırım ona binmek istiyorum.
line:ebd9b4d3,L12 Alexander,Alexander_4_required,15,Alexander,Oh.
67c0f2a71f4ff613,L12 Alexander,Alexander_4_required,16,Alexander,Uh... aaa...
4640c27322f55d8c,L12 Alexander,Alexander_4_required,17,Alexander,mümkünse-
9739b879143b91cf,L12 Alexander,Alexander_4_required,18,Alexander,ve sakıncası yoksa?
e2dce2bed173fba0,L12 Alexander,Alexander_4_required,20,Kobold,Tabii ki yok. Conrad sağ olsun o bana aldırdı.
f12929f0cef567d7,L12 Alexander,Alexander_4_required,21,Alexander,Peki peki... O zaman binmek istiyorum.
76ea754cd53f21dc,L12 Alexander,Alexander_4_required,22,Alexander,Conrad... mi?
line:d9516fdd,L12 Alexander,Alexander_4_required,23,Alexander,...
18b51cf572e4b49a,L12 Alexander,Alexander_4_required,25,Kobold,Bana uyar!
334a54e73cf69dc1,L12 Alexander,Alexander_4_required,26,Kobold,Senin için zevkle getiririm onu.
7bd62126f382f565,L12 Alexander,Alexander_4_required,27,Alexander,Mhm... Sağ ol.
d2c15503eb28631b,L12 Alexander,Alexander_4_required,28,Alexander,Peki- Teşekkürler.
# --- jerkoff: Alexander_4_JerkOff_Start ---
47122b215cc11a2b,L12 Alexander,Alexander_4_JerkOff_Start,1,Alexander,Oh... Sanırım sakıncası olmaz~
# --- cum: Alexander_4_Cum ---
ed6a9612f44b19ea,L12 Alexander,Alexander_4_Cum,1,Alexander,Huff... Bunun için teşekkür ederim.
# --- mount_start: Alexander_4_Mount_Start ---
1db0bf44f69526fc,L12 Alexander,Alexander_4_Mount_Start,1,Alexander,Sanırsam... bu bir binek!
# --- mount_finish: Alexander_4_Mount_Finish ---
76527d719ccc95a3,L12 Alexander,Alexander_4_Mount_Finish,1,Alexander,Beklediğimden... Çok daha hoştu.
# --- outro: Alexander_4_Outro ---
35278dc46019f9b9,L12 Alexander,Alexander_4_Outro,1,Alexander,Çok daha iyi hissediyorum.
5547ec33b10091a2,L12 Alexander,Alexander_4_Outro,2,Alexander,Şey... biliyorum bu biraz ani olacak ama
3ce3dec2bd740757,L12 Alexander,Alexander_4_Outro,3,Alexander,"sanırım bana bir şey öğrettin."
line:21c46e75,L12 Alexander,Alexander_4_Outro,4,Kobold,Oh?
5eca8560307cac86,L12 Alexander,Alexander_4_Outro,5,Kobold,Öğretmen ejder olan ama sensin.
419ecbf32abefda1,L12 Alexander,Alexander_4_Outro,6,Alexander,"Öğretim görevlisi ama evet. Öğrettin."
0b1b8529d2c3c5fc,L12 Alexander,Alexander_4_Outro,7,Alexander,Sanırım ilgilenilmek hoşuma gidiyor.
4df2487e01509478,L12 Alexander,Alexander_4_Outro,8,Kobold,Çoğunun hoşuna gider!
c9f8ba59379bb60a,L12 Alexander,Alexander_4_Outro,9,Kobold,Sana bakmak hoşuma gidiyor.
93786b06bef36348,L12 Alexander,Alexander_4_Outro,10,Alexander,"Yani, şey. Kastım daha çok... hayvani yönlerimleydi."
b868cb066c4b572d,L12 Alexander,Alexander_4_Outro,11,Alexander,"Bunu duymak güzel... ama kastım daha çok... hayvani yönlerimleydi."
565a3630f0cfbcc5,L12 Alexander,Alexander_4_Outro,12,Alexander,Bana elini dokundurarak neyi yapmam gerektiğini söylemen hoşuma gidiyor.
1161a29c118dbaa6,L12 Alexander,Alexander_4_Outro,13,Alexander,Kendinden bu denli emin olmana bayılıyorum. Yaptığın iş sadece yıkamak olsa bile.
32c31015075eeede,L12 Alexander,Alexander_4_Outro,14,Alexander,"Bir an için dahi olsa, kontrolü elimden alman iyi hissettiriyor."
1651e2418c22d0c0,L12 Alexander,Alexander_4_Outro,15,Kobold,<size=70%> Büyük ejder kontrolü bana mı veriyor. Vaay.
bd051341e68cc04e,L12 Alexander,Alexander_4_Outro,16,Kobold,Sana rahatlayabileceğin bir yer sunduğum için mutluyum.
2e1f723e42b149be,L12 Alexander,Alexander_4_Outro,17,Alexander,Masal gibi değil mi?
8212cbdd05d21f37,L12 Alexander,Alexander_4_Outro,18,Alexander,"Yine görüşeceğiz, tamam mı? Yıkadığın için teşekkürler."
b5f8ec9a6918d554,L12 Alexander,Alexander_4_Outro,19,Alexander,"Burada özgür hissediyorum. Yine geleceğim, tamam mı?"

# ===== Level 13: Ryan (Sunny) =====
# --- intro: Ryan_5_intro ---
line:61c7f2d6,L13 Ryan,Ryan_5_intro,1,Ryan,Flaglerle ilgili bir hata oluştu!
line:f7f7f5a1,L13 Ryan,Ryan_5_intro,2,Ryan,Geliştiricilerle lütfen irtibata geçin..
dcd95465ccb79997,L13 Ryan,Ryan_5_intro,6,Kobold,Naber tosun.
a4c1cb0899f204fc,L13 Ryan,Ryan_5_intro,8,Ryan,Naber... ufaklık!
df50afc7f5e2d994,L13 Ryan,Ryan_5_intro,9,Kobold,<i>O kadar</i> da küçük sayılmam-
8061d3d1aed7c531,L13 Ryan,Ryan_5_intro,10,Kobold,"Neyse, yıkanmak için mi geldin?"
1107598aa9bc6c75,L13 Ryan,Ryan_5_intro,11,Ryan,"Oh, pardon-"
061629ac669e11f8,L13 Ryan,Ryan_5_intro,12,Ryan,Sadece dediklerini taklit ediyordum. Seni gördüğüme sevindim!
cdc7ebc001250566,L13 Ryan,Ryan_5_intro,13,Ryan,Evet o sebeple!
f8c3932b65e6bbb0,L13 Ryan,Ryan_5_intro,14,Ryan,Hey kobold!
4a5d3b88460afb6b,L13 Ryan,Ryan_5_intro,15,Ryan,Fırında yemek yapmayı denedim.
b483e9c7e323807a,L13 Ryan,Ryan_5_intro,16,Ryan,Son zamanlarda bayağı boş zamanım oluyor.
afd9ef6045a7191c,L13 Ryan,Ryan_5_intro,17,Ryan,Yemek yapmak sandığımdan da fazla etrafı dağıtıyormuş!
808f38835d1deb53,L13 Ryan,Ryan_5_intro,18,Ryan,Yıkanmak iyi gelirdi diye düşündüm.
# --- intro: Ryan_5_intro_ryan_romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
efa367904267d1f9,L13 Ryan,Ryan_5_intro_ryan_romanced,1,Ryan,...Bu akşamki randevumuz için
d510da8dc09c7bd7,L13 Ryan,Ryan_5_intro_ryan_romanced,2,Kobold,AH. DOĞRU.
cb4f55dc25088cef,L13 Ryan,Ryan_5_intro_ryan_romanced,3,Kobold,Çok heyecanlıyım.
63b5ec8a662e7e8f,L13 Ryan,Ryan_5_intro_ryan_romanced,4,Ryan,Buraya gelip sana hatırlattığıma sevindim.
line:141c006f,L13 Ryan,Ryan_5_intro_ryan_romanced,5,Ryan,Ben de heyecanlıyım.
60004e58bb12dd3c,L13 Ryan,Ryan_5_intro_ryan_romanced,6,Ryan,Bariyeri bekleyeceğim!
# --- intro: Ryan_5_intro ---
3ff66f86649ed3f4,L13 Ryan,Ryan_5_intro,19,Kobold,"Merhaba, Ryan!"
bab3e0bf3bfcf52e,L13 Ryan,Ryan_5_intro,20,Ryan,Hey! Yıkanmak için geldim.
747b7932ed2e84f2,L13 Ryan,Ryan_5_intro,24,Kobold,"Harika, gidip bariyeri açayım."
1fa67d86839c19a3,L13 Ryan,Ryan_5_intro,25,Kobold,Tabii ki! Sana Conrad'i anlatmak için sabırsızlanıyorum.
line:f62e1c4f,L13 Ryan,Ryan_5_intro,26,Ryan,Sağ ol.
line:f103a4a8,L13 Ryan,Ryan_5_intro,27,Ryan,Öyle mi?
4c5ca3860699fcd3,L13 Ryan,Ryan_5_intro,28,Kobold,Öyle! Yakında onunla randevuya gidiyorum.
29301eae6840e128,L13 Ryan,Ryan_5_intro,29,Kobold,"Mmmmhm, randevudan önce hazırlık yapıyorum."
154dbd6d6bdc9f0e,L13 Ryan,Ryan_5_intro,30,Ryan,Ne güzel!
e1867b98d8ce23bd,L13 Ryan,Ryan_5_intro,31,Ryan,İçeri girince bana da anlat her şeyi.
10dc92e80220fe9b,L13 Ryan,Ryan_5_intro,33,Kobold,Heeeey Ryan.
b57c370a0fcc7045,L13 Ryan,Ryan_5_intro,34,Ryan,Hey!
cd80a4a851309647,L13 Ryan,Ryan_5_intro,38,Kobold,Conrad ile olan randevun nasıl geçti?
26eed1b65d0e1370,L13 Ryan,Ryan_5_intro,39,Kobold,CONRAD ILE NASIL GEÇTİ!
b433dad7fc4cdb18,L13 Ryan,Ryan_5_intro,40,Ryan,Harika geçti!
cd235c4d7d27fbdb,L13 Ryan,Ryan_5_intro,41,Ryan,Oh- Sabırsız!
7b1f5d058f2045c5,L13 Ryan,Ryan_5_intro,43,Ryan,Yemeğe çıktı. Biraz sohbet ettik.
4932dbc11ab131d4,L13 Ryan,Ryan_5_intro,44,Ryan,O oldu bu oldu derken...
1a86226c86c7138f,L13 Ryan,Ryan_5_intro,45,Ryan,bar'a gittik... sonra iş biraz kızıştı. Daha sonra ne olduğunu tahmin edebiliyorsundur... <size=70%>Hah...
# --- progress: Ryan_5_Required_ryan_romanced | if $ryan_romanced ---
e61676df3c022293,L13 Ryan,Ryan_5_Required_ryan_romanced,1,Ryan,Peki. Bu akşamki randevumuz için...
c022fa54258553ea,L13 Ryan,Ryan_5_Required_ryan_romanced,2,Ryan,nereye gitmek istersen?
6c0884e4717c5d5b,L13 Ryan,Ryan_5_Required_ryan_romanced,3,Kobold,Sen karar ver!
bbedb233b6bbe2ea,L13 Ryan,Ryan_5_Required_ryan_romanced,4,Kobold,Beraber çıkıp yemek yemek isterim.
fb57b97d646f43c9,L13 Ryan,Ryan_5_Required_ryan_romanced,5,Kobold,Bildiğin güzel bir bar var mı?
d2c0f4718541c240,L13 Ryan,Ryan_5_Required_ryan_romanced,6,Kobold,Sinemaya ne dersin?
98ef145fb642c5b6,L13 Ryan,Ryan_5_Required_ryan_romanced,7,Ryan,Belki de sadece beraber... yürürüz?
4bad2b5ecfe22c4a,L13 Ryan,Ryan_5_Required_ryan_romanced,8,Ryan,Birilerinin beni sırtımda sürtmesi çok hoşuma gidiyor.
6e8c399ff118f405,L13 Ryan,Ryan_5_Required_ryan_romanced,9,Ryan,Senin de hoşuna gider miydi?
7da2aa0d4ef74597,L13 Ryan,Ryan_5_Required_ryan_romanced,10,Kobold,Bayıldım!
db39ae73af1cfae5,L13 Ryan,Ryan_5_Required_ryan_romanced,11,Kobold,Seni aşağılamak olmaz mı ama bu?
line:22053f7f,L13 Ryan,Ryan_5_Required_ryan_romanced,12,Ryan,Harika!
3185b026252747c6,L13 Ryan,Ryan_5_Required_ryan_romanced,13,Ryan,İki ayaklı dostlarıma binek olmaya her zaman bayılmışımdır...
d2994ff918a23d86,L13 Ryan,Ryan_5_Required_ryan_romanced,14,Ryan,"O halde randevumuz hazır, sabırsızlanıyorum."
3fdcf71c3e2f7ea0,L13 Ryan,Ryan_5_Required_ryan_romanced,15,Ryan,Ah! Tabii ki olmaz. Aslında zevklidir!
8bacddc318adc2b9,L13 Ryan,Ryan_5_Required_ryan_romanced,16,Ryan,Diğer iki ayaklı dostlarıma beni sürmelerini her zaman izin veririm.
638c1801c65c6b0c,L13 Ryan,Ryan_5_Required_ryan_romanced,17,Ryan,Eminim yapacak bir şeyler bulabiliriz! Sadece benimle rıhtımda buluşsan yeterli!
25f86d817a092ae1,L13 Ryan,Ryan_5_Required_ryan_romanced,18,Ryan,Bu fikir hoşuma gitti.
38ae2aec596ab356,L13 Ryan,Ryan_5_Required_ryan_romanced,19,Ryan,Deniz yemekleriyle aran nasıl?
d7456d9e85366bc9,L13 Ryan,Ryan_5_Required_ryan_romanced,20,Kobold,İyi. Denizden babam çıksa yerim!
925a663e1b23d966,L13 Ryan,Ryan_5_Required_ryan_romanced,21,Kobold,"Hmmm, başka bir şey mi denesek?"
14d1fddd0115ee0d,L13 Ryan,Ryan_5_Required_ryan_romanced,22,Ryan,"Oh, harika. Ben daha çok somon severim."
6b59acab736bd349,L13 Ryan,Ryan_5_Required_ryan_romanced,23,Ryan,"Eh bilirsin, ben bir ejderim- ama... Neyi kastettiğimi anlamışsındır."
334998266afc2476,L13 Ryan,Ryan_5_Required_ryan_romanced,24,Ryan,O halde randevumuz hazır! O zaman ilk deniz yemekleri sonra kafamıza ne eserse.
a02af61e18efb0f0,L13 Ryan,Ryan_5_Required_ryan_romanced,25,Ryan,Rıhtıma yakın atgillerin işlettiği bildiğim düzgün bir mekan var.
cf73a93aa04fdd02,L13 Ryan,Ryan_5_Required_ryan_romanced,26,Ryan,Tüm atların toplandığı bir yer gibi bir şey...
8771d66a0a1ace3e,L13 Ryan,Ryan_5_Required_ryan_romanced,27,Ryan,Sevdiğim bir yer! Bence sen de seversin.
8cceef523eb8c739,L13 Ryan,Ryan_5_Required_ryan_romanced,28,Ryan,O halde randevumuz hazır!
5a3b18942c9e3040,L13 Ryan,Ryan_5_Required_ryan_romanced,29,Ryan,"Ah evet, şehir merkezinde wings diye tatlı bir mekan var."
4d1b2eff2bb69d21,L13 Ryan,Ryan_5_Required_ryan_romanced,30,Ryan,Bence gidilebilecek iyi bir yer! Her akşam gösteri düzenliyorlar.
ebbcfde5ce6709d6,L13 Ryan,Ryan_5_Required_ryan_romanced,31,Ryan,"Öyle de yapabiliriz, sonra bir otel odası tutarız... Hmm."
line:2b560f59,L13 Ryan,Ryan_5_Required_ryan_romanced,33,Ryan,Öyle mi yapalım?
435234dd4f3b1033,L13 Ryan,Ryan_5_Required_ryan_romanced,34,Ryan,Sinema eğlenceli olabilir!
0ef6ac4a015fbebd,L13 Ryan,Ryan_5_Required_ryan_romanced,35,Ryan,Hangi filmleri düşünüyorsun?
070ff9504dd2e237,L13 Ryan,Ryan_5_Required_ryan_romanced,36,Kobold,Project Scale mary
b64ebbe5369b5bbf,L13 Ryan,Ryan_5_Required_ryan_romanced,37,Kobold,İvit-Adam - Son İvit
45afe74b37ed6bb0,L13 Ryan,Ryan_5_Required_ryan_romanced,38,Kobold,Ejderlerin koruyucusu 2
